user_id,channel,variant,clicked_at,device_type,region,viewed_lp,signed_up,purchased,revenue,ad_cost
user_4780,Meta,A,2025-06-23 13:36:01.523592,Tablet,Asia,1,0,0,0.0,0.84
user_4781,Google,A,2025-07-12 13:14:22.404938,Desktop,Asia,1,0,0,0.0,2.71
user_4782,Meta,A,2025-07-08 01:53:36.853176,Desktop,North America,1,0,0,0.0,4.11
user_4783,Meta,B,2025-06-16 23:56:14.749750,Mobile,Europe,1,0,0,0.0,1.64
user_4784,Google,B,2025-06-16 02:26:41.916378,Tablet,Europe,1,0,0,0.0,1.36
user_4785,Google,B,2025-06-22 20:55:48.644502,Mobile,Asia,1,0,0,0.0,1.25
user_4786,Google,A,2025-07-11 02:50:21.204502,Mobile,North America,0,0,0,0.0,1.83
user_4787,Google,B,2025-06-23 10:46:13.216704,Mobile,Asia,1,1,0,0.0,1.69
user_4788,Google,B,2025-06-29 09:25:38.356416,Tablet,North America,1,1,0,0.0,4.33
user_4789,Google,A,2025-06-26 13:12:56.101443,Desktop,North America,1,1,0,0.0,4.54
user_4790,Meta,A,2025-07-04 18:29:54.039519,Mobile,Asia,1,0,0,0.0,4.93
user_4791,Organic,B,2025-07-02 01:09:35.337564,Mobile,Asia,1,1,0,0.0,0.0
user_4792,Google,B,2025-07-03 02:50:42.617652,Mobile,Asia,1,1,1,197.4,2.72
user_4793,Google,B,2025-06-21 18:10:16.571735,Mobile,Asia,1,0,0,0.0,2.51
user_4794,LinkedIn,B,2025-06-20 18:23:51.668558,Desktop,Asia,1,0,0,0.0,2.18
user_4795,LinkedIn,A,2025-06-27 02:26:22.567197,Desktop,Asia,1,0,0,0.0,1.32
user_4796,Google,B,2025-06-25 01:34:56.398715,Mobile,Asia,1,1,0,0.0,1.82
user_4797,Organic,A,2025-06-15 05:54:06.213531,Desktop,South America,1,0,0,0.0,0.0
user_4798,Meta,A,2025-07-04 10:58:40.423443,Desktop,Europe,1,0,0,0.0,2.27
user_4799,Google,A,2025-06-23 18:00:13.853603,Desktop,Europe,1,0,0,0.0,4.06
user_4800,Organic,B,2025-06-23 20:43:43.877679,Desktop,Europe,1,0,0,0.0,0.0
user_4801,LinkedIn,A,2025-07-02 18:39:03.724401,Desktop,South America,1,1,0,0.0,3.8
user_4802,Meta,B,2025-07-10 12:50:14.259315,Desktop,South America,1,0,0,0.0,3.0
user_4803,Organic,A,2025-06-24 20:19:03.308625,Desktop,Asia,1,0,0,0.0,0.0
user_4804,Google,B,2025-06-28 05:48:23.429645,Mobile,Europe,1,0,0,0.0,1.61
user_4805,Meta,B,2025-06-13 00:58:47.302776,Desktop,Europe,1,0,0,0.0,2.22
user_4806,Google,A,2025-07-01 11:57:32.932375,Mobile,Europe,0,0,0,0.0,1.7
user_4807,Google,A,2025-06-28 14:29:02.966423,Mobile,Asia,1,0,0,0.0,4.83
user_4808,Google,B,2025-07-10 14:59:02.008967,Desktop,Europe,1,0,0,0.0,2.13
user_4809,Google,B,2025-07-10 02:37:45.371051,Desktop,Asia,0,0,0,0.0,0.73
user_4810,Meta,B,2025-07-10 00:58:16.916903,Mobile,North America,1,0,0,0.0,2.63
user_4811,Google,A,2025-06-15 02:19:01.109561,Desktop,Europe,1,0,0,0.0,3.58
user_4812,Meta,A,2025-06-25 05:12:18.445440,Desktop,North America,1,0,0,0.0,3.11
user_4813,Google,B,2025-07-09 15:15:50.303285,Mobile,Asia,1,0,0,0.0,2.88
user_4814,Organic,B,2025-06-30 19:42:18.520572,Mobile,Asia,1,0,0,0.0,0.0
user_4815,Meta,B,2025-06-17 23:52:29.313718,Desktop,South America,1,1,0,0.0,2.67
user_4816,Organic,A,2025-07-09 14:38:13.141640,Desktop,Asia,1,1,0,0.0,0.0
user_4817,Google,A,2025-07-02 16:05:51.562223,Mobile,Asia,1,1,0,0.0,2.56
user_4818,Organic,B,2025-07-07 08:55:47.792558,Mobile,South America,1,1,0,0.0,0.0
user_4819,Organic,B,2025-06-25 14:15:44.193000,Desktop,Asia,1,1,1,65.57,0.0
user_4820,Meta,A,2025-07-02 12:54:44.952059,Desktop,North America,1,0,0,0.0,3.29
user_4821,Meta,A,2025-06-28 14:19:03.503975,Desktop,North America,1,1,0,0.0,4.51
user_4822,Meta,A,2025-06-22 23:45:29.632964,Mobile,Asia,0,0,0,0.0,4.39
user_4823,LinkedIn,B,2025-06-23 00:43:06.432629,Mobile,Asia,1,1,1,95.24,0.67
user_4824,LinkedIn,B,2025-06-13 08:02:46.174059,Tablet,Europe,1,0,0,0.0,2.19
user_4825,Meta,B,2025-06-16 11:20:12.920684,Desktop,South America,1,1,0,0.0,1.4
user_4826,Google,A,2025-06-22 05:16:01.648548,Desktop,North America,0,0,0,0.0,2.96
user_4827,Meta,A,2025-07-11 17:39:18.524372,Mobile,Europe,1,0,0,0.0,4.07
user_4828,Meta,B,2025-06-24 04:36:48.000820,Mobile,Europe,0,0,0,0.0,4.77
user_4829,Organic,B,2025-06-22 23:12:36.305178,Mobile,Europe,1,0,0,0.0,0.0
user_4830,LinkedIn,B,2025-06-29 13:46:31.587659,Desktop,South America,1,1,0,0.0,3.65
user_4831,Meta,B,2025-06-14 17:56:50.990887,Tablet,Europe,0,0,0,0.0,2.82
user_4832,Google,A,2025-06-24 15:53:22.229262,Desktop,Europe,1,1,0,0.0,1.03
user_4833,Meta,B,2025-07-03 06:58:53.726915,Desktop,Asia,0,0,0,0.0,1.58
user_4834,LinkedIn,B,2025-07-07 08:41:15.472829,Mobile,South America,1,0,0,0.0,2.74
user_4835,Google,A,2025-06-22 11:41:40.149894,Desktop,North America,1,0,0,0.0,4.13
user_4836,Organic,B,2025-07-04 23:34:57.830055,Desktop,Asia,1,1,0,0.0,0.0
user_4837,Google,A,2025-06-14 17:33:25.828841,Desktop,Europe,0,0,0,0.0,1.62
user_4838,LinkedIn,A,2025-07-06 09:59:58.336512,Mobile,Europe,1,0,0,0.0,4.48
user_4839,Google,A,2025-07-07 01:14:17.213558,Mobile,North America,1,0,0,0.0,0.58
user_4840,LinkedIn,A,2025-07-12 11:17:38.544056,Desktop,Europe,1,0,0,0.0,1.99
user_4841,LinkedIn,B,2025-07-06 19:54:49.909015,Mobile,South America,1,0,0,0.0,3.75
user_4842,Meta,A,2025-06-16 16:19:39.542363,Desktop,Europe,1,1,0,0.0,1.8
user_4843,LinkedIn,A,2025-06-19 08:56:52.921000,Mobile,South America,1,0,0,0.0,3.98
user_4844,Meta,B,2025-06-15 05:42:47.410255,Tablet,Asia,1,0,0,0.0,2.56
user_4845,Google,B,2025-06-19 02:14:27.135364,Desktop,Europe,1,0,0,0.0,4.62
user_4846,LinkedIn,A,2025-06-22 16:30:44.488831,Desktop,Europe,1,0,0,0.0,1.81
user_4847,Google,A,2025-07-10 09:15:18.750697,Mobile,Asia,1,0,0,0.0,4.29
user_4848,Meta,A,2025-06-24 22:54:12.568699,Mobile,South America,0,0,0,0.0,1.73
user_4849,Organic,A,2025-06-27 16:55:34.429267,Desktop,Europe,1,0,0,0.0,0.0
user_4850,Meta,A,2025-06-27 13:45:45.433761,Mobile,Europe,1,1,0,0.0,3.54
user_4851,Google,A,2025-06-21 08:41:03.514930,Tablet,South America,0,0,0,0.0,4.51
user_4852,Meta,B,2025-06-22 14:38:08.270613,Desktop,North America,0,0,0,0.0,3.33
user_4853,Google,A,2025-06-24 02:14:35.900614,Mobile,Europe,1,0,0,0.0,3.78
user_4854,Meta,A,2025-06-28 12:00:44.341009,Mobile,Asia,1,1,0,0.0,2.69
user_4855,Meta,A,2025-06-13 03:12:35.701419,Desktop,Europe,1,0,0,0.0,3.33
user_4856,Google,B,2025-06-15 21:56:13.211614,Mobile,Europe,1,1,1,170.18,1.32
user_4857,Meta,B,2025-06-13 23:25:10.086247,Mobile,Europe,1,0,0,0.0,1.06
user_4858,LinkedIn,B,2025-06-22 21:36:39.493051,Mobile,North America,1,0,0,0.0,2.82
user_4859,Meta,A,2025-07-03 08:49:51.409266,Tablet,Asia,1,0,0,0.0,2.4
user_4860,Google,A,2025-07-01 20:30:51.912848,Mobile,Asia,1,0,0,0.0,3.5
user_4861,LinkedIn,B,2025-06-27 02:57:23.241154,Desktop,Asia,1,1,0,0.0,1.08
user_4862,Organic,A,2025-06-25 23:53:30.480376,Tablet,Europe,1,0,0,0.0,0.0
user_4863,Google,A,2025-06-20 10:24:53.574669,Desktop,Europe,1,0,0,0.0,0.5
user_4864,Meta,A,2025-06-30 10:10:43.294853,Desktop,Europe,1,0,0,0.0,2.67
user_4865,Google,A,2025-07-03 18:33:34.905935,Desktop,Europe,1,0,0,0.0,3.96
user_4866,Google,A,2025-07-05 12:09:24.150983,Mobile,Europe,1,1,1,128.87,0.93
user_4867,Organic,B,2025-06-22 06:33:01.671851,Desktop,Europe,1,1,0,0.0,0.0
user_4868,Google,A,2025-06-30 08:59:04.907220,Mobile,Europe,0,0,0,0.0,4.71
user_4869,Meta,A,2025-07-12 01:16:09.206337,Tablet,Asia,1,1,0,0.0,3.62
user_4870,LinkedIn,A,2025-06-21 22:26:23.248368,Desktop,Europe,0,0,0,0.0,2.58
user_4871,Meta,B,2025-06-16 06:51:43.321958,Mobile,North America,1,0,0,0.0,4.43
user_4872,Google,B,2025-06-18 10:45:26.490104,Desktop,Europe,1,0,0,0.0,0.71
user_4873,Meta,A,2025-06-23 22:55:05.565731,Desktop,North America,1,0,0,0.0,1.4
user_4874,Meta,B,2025-07-05 13:35:08.712198,Desktop,Europe,1,1,0,0.0,4.89
user_4875,LinkedIn,A,2025-06-22 01:08:24.963820,Tablet,South America,0,0,0,0.0,0.69
user_4876,Meta,B,2025-06-23 10:34:45.803707,Desktop,North America,1,1,0,0.0,2.09
user_4877,Meta,B,2025-06-19 09:06:02.263175,Mobile,Europe,1,0,0,0.0,4.43
user_4878,Organic,A,2025-07-04 23:24:38.842112,Desktop,Asia,1,1,0,0.0,0.0
user_4879,LinkedIn,A,2025-06-21 15:44:52.296389,Desktop,Europe,1,0,0,0.0,1.26
user_4880,LinkedIn,B,2025-06-17 05:24:28.072806,Desktop,Asia,1,1,0,0.0,3.43
user_4881,Google,B,2025-07-03 02:18:49.274713,Mobile,Asia,0,0,0,0.0,4.28
user_4882,Meta,B,2025-06-18 19:14:18.140934,Tablet,North America,1,0,0,0.0,4.95
user_4883,LinkedIn,A,2025-07-11 06:30:51.181813,Desktop,Europe,1,1,0,0.0,4.77
user_4884,Meta,B,2025-06-19 04:40:16.177829,Mobile,Asia,1,1,1,51.19,1.51
user_4885,LinkedIn,A,2025-06-13 09:04:37.488519,Desktop,South America,1,1,0,0.0,3.69
user_4886,Google,B,2025-07-09 09:56:44.115740,Desktop,North America,1,0,0,0.0,4.34
user_4887,Meta,A,2025-06-22 07:17:55.665124,Mobile,Asia,0,0,0,0.0,2.27
user_4888,LinkedIn,B,2025-06-22 19:50:49.925244,Desktop,Asia,1,1,0,0.0,4.78
user_4889,Meta,A,2025-06-29 13:07:42.154048,Desktop,Europe,1,0,0,0.0,4.94
user_4890,Google,B,2025-07-03 05:46:16.595441,Desktop,Europe,1,0,0,0.0,3.54
user_4891,Meta,A,2025-07-01 17:06:31.296747,Tablet,Asia,1,0,0,0.0,3.93
user_4892,LinkedIn,B,2025-07-09 07:29:18.941195,Desktop,North America,1,0,0,0.0,1.44
user_4893,Google,A,2025-07-06 15:28:33.520619,Mobile,Asia,0,0,0,0.0,2.4
user_4894,Google,A,2025-07-03 01:54:30.573384,Desktop,Europe,1,0,0,0.0,0.66
user_4895,Google,B,2025-06-13 09:55:36.607795,Desktop,Europe,1,1,0,0.0,2.2
user_4896,LinkedIn,A,2025-06-13 20:14:10.616991,Mobile,Europe,1,0,0,0.0,4.95
user_4897,Meta,A,2025-06-21 07:51:42.270423,Desktop,South America,1,0,0,0.0,3.27
user_4898,Meta,A,2025-07-05 12:35:23.260172,Mobile,South America,0,0,0,0.0,3.67
user_4899,Meta,B,2025-06-14 20:42:46.060719,Desktop,Asia,1,0,0,0.0,2.25
user_4900,Google,B,2025-07-03 20:09:14.379874,Mobile,Europe,1,1,1,198.48,2.05
user_4901,Google,B,2025-07-01 11:24:47.584414,Desktop,Europe,1,0,0,0.0,0.98
user_4902,Google,B,2025-07-11 22:24:23.951841,Desktop,Europe,1,0,0,0.0,0.99
user_4903,Meta,B,2025-07-05 07:15:35.568907,Mobile,Asia,1,0,0,0.0,2.78
user_4904,Google,B,2025-06-19 17:14:41.416582,Desktop,Europe,1,0,0,0.0,1.67
user_4905,Google,A,2025-07-11 23:18:06.758287,Desktop,North America,1,1,0,0.0,3.24
user_4906,Meta,A,2025-06-14 17:05:42.284021,Mobile,Europe,0,0,0,0.0,0.59
user_4907,Google,A,2025-06-28 13:43:53.978596,Mobile,Europe,1,1,0,0.0,0.62
user_4908,Google,A,2025-06-30 02:05:33.049161,Desktop,North America,1,0,0,0.0,3.05
user_4909,Meta,A,2025-06-26 13:08:16.534914,Desktop,Asia,1,1,0,0.0,4.69
user_4910,Google,A,2025-07-03 21:04:58.001984,Desktop,Europe,1,0,0,0.0,2.23
user_4911,LinkedIn,A,2025-06-22 04:36:58.367424,Desktop,Europe,1,1,0,0.0,1.48
user_4912,Google,A,2025-07-09 01:51:56.153192,Desktop,Europe,0,0,0,0.0,2.12
user_4913,Meta,A,2025-07-09 14:10:09.877466,Desktop,Asia,1,0,0,0.0,0.54
user_4914,LinkedIn,A,2025-06-16 07:30:13.901609,Desktop,Europe,1,0,0,0.0,2.36
user_4915,LinkedIn,B,2025-06-20 22:39:32.729783,Desktop,South America,1,0,0,0.0,4.83
user_4916,Organic,A,2025-06-21 12:15:09.040901,Desktop,Asia,1,0,0,0.0,0.0
user_4917,Meta,B,2025-06-30 06:20:41.211824,Mobile,Europe,0,0,0,0.0,3.36
user_4918,LinkedIn,B,2025-06-20 17:38:41.163425,Mobile,Europe,1,0,0,0.0,2.76
user_4919,Meta,A,2025-07-09 20:19:18.846751,Mobile,Europe,1,0,0,0.0,0.74
user_4920,Meta,B,2025-06-21 16:15:17.557525,Desktop,Europe,1,1,0,0.0,3.79
user_4921,Meta,A,2025-07-11 20:30:02.848424,Desktop,Europe,1,0,0,0.0,3.57
user_4922,Google,A,2025-07-08 01:15:11.075755,Desktop,Europe,1,0,0,0.0,3.26
user_4923,LinkedIn,B,2025-07-01 09:40:22.505707,Tablet,North America,1,0,0,0.0,3.6
user_4924,Google,A,2025-07-05 06:44:43.829086,Desktop,Europe,1,1,1,174.64,3.25
user_4925,Meta,A,2025-07-10 11:01:19.264440,Desktop,Europe,1,0,0,0.0,3.8
user_4926,Meta,A,2025-07-05 13:09:29.089245,Mobile,North America,1,0,0,0.0,1.3
user_4927,Google,B,2025-07-07 16:38:25.687373,Mobile,Europe,1,0,0,0.0,1.88
user_4928,LinkedIn,A,2025-06-19 00:22:04.582072,Tablet,Asia,1,0,0,0.0,3.67
user_4929,Google,B,2025-06-26 00:02:31.843690,Tablet,North America,1,0,0,0.0,3.29
user_4930,Meta,B,2025-06-29 00:06:07.144170,Tablet,North America,1,0,0,0.0,3.6
user_4931,Organic,A,2025-07-04 16:03:36.638020,Desktop,Europe,1,0,0,0.0,0.0
user_4932,Google,B,2025-06-22 00:11:28.122215,Desktop,Europe,1,0,0,0.0,2.73
user_4933,Google,B,2025-06-15 19:54:11.062063,Desktop,North America,1,0,0,0.0,4.57
user_4934,Google,B,2025-06-30 13:47:48.817304,Desktop,Asia,1,0,0,0.0,4.4
user_4935,Meta,B,2025-07-11 03:38:05.099138,Tablet,Europe,1,0,0,0.0,0.98
user_4936,Google,B,2025-06-29 20:40:48.357991,Tablet,Asia,1,0,0,0.0,3.59
user_4937,Meta,B,2025-06-21 01:49:28.675503,Desktop,South America,1,0,0,0.0,4.55
user_4938,Google,A,2025-06-21 14:06:38.134163,Desktop,Europe,1,0,0,0.0,1.17
user_4939,Google,A,2025-07-02 10:08:41.927557,Desktop,Asia,1,1,0,0.0,2.29
user_4940,Meta,A,2025-06-25 19:29:26.788006,Mobile,Europe,0,0,0,0.0,3.29
user_4941,Meta,B,2025-06-19 16:18:47.869725,Desktop,North America,1,0,0,0.0,3.29
user_4942,Meta,B,2025-06-19 17:56:43.094480,Desktop,North America,1,0,0,0.0,2.56
user_4943,Meta,B,2025-07-06 06:36:58.790044,Desktop,Asia,1,1,0,0.0,3.58
user_4944,Organic,B,2025-07-08 22:27:08.741640,Mobile,Asia,1,0,0,0.0,0.0
user_4945,Google,B,2025-07-12 18:04:18.865257,Mobile,Europe,1,0,0,0.0,4.3
user_4946,Google,A,2025-06-17 00:19:22.862885,Tablet,North America,1,0,0,0.0,4.02
user_4947,Organic,A,2025-06-20 03:25:41.861972,Tablet,North America,0,0,0,0.0,0.0
user_4948,Google,A,2025-06-22 15:23:23.235809,Mobile,Asia,1,0,0,0.0,3.45
user_4949,Google,A,2025-06-13 03:14:18.507834,Mobile,Asia,1,0,0,0.0,3.06
user_4950,Google,B,2025-06-24 08:31:47.015319,Desktop,North America,1,0,0,0.0,1.26
user_4951,Google,B,2025-06-14 18:24:22.516119,Desktop,Europe,1,1,0,0.0,4.62
user_4952,Google,A,2025-07-11 20:02:43.348071,Mobile,South America,1,1,0,0.0,2.08
user_4953,LinkedIn,A,2025-06-24 04:36:12.368370,Tablet,Europe,1,1,0,0.0,1.81
user_4954,Google,A,2025-06-18 17:19:02.723024,Mobile,Europe,1,1,1,116.07,2.64
user_4955,LinkedIn,B,2025-06-15 16:29:16.016057,Mobile,Europe,1,0,0,0.0,2.37
user_4956,Google,B,2025-06-26 14:28:45.290290,Desktop,Asia,1,0,0,0.0,2.36
user_4957,LinkedIn,B,2025-07-03 00:55:28.556577,Desktop,Asia,1,0,0,0.0,4.51
user_4958,Google,A,2025-06-19 16:11:24.717222,Mobile,North America,1,1,0,0.0,4.51
user_4959,Meta,A,2025-06-17 23:26:39.392302,Mobile,Europe,0,0,0,0.0,2.55
user_4960,LinkedIn,A,2025-06-15 20:10:08.639320,Desktop,Europe,1,0,0,0.0,0.79
user_4961,LinkedIn,A,2025-06-29 07:34:26.550196,Mobile,Europe,1,0,0,0.0,2.57
user_4962,LinkedIn,B,2025-06-15 06:36:38.229991,Mobile,Europe,1,0,0,0.0,3.43
user_4963,LinkedIn,A,2025-06-26 16:16:01.822300,Desktop,Asia,1,0,0,0.0,0.58
user_4964,LinkedIn,B,2025-06-16 16:16:58.388715,Mobile,North America,1,1,0,0.0,3.38
user_4965,Google,A,2025-06-21 03:17:52.363249,Desktop,Europe,0,0,0,0.0,0.63
user_4966,LinkedIn,B,2025-07-02 17:22:47.206075,Tablet,South America,1,1,0,0.0,1.33
user_4967,Meta,B,2025-07-03 06:52:13.575755,Tablet,North America,1,0,0,0.0,4.36
user_4968,Google,B,2025-07-09 02:16:17.509996,Desktop,Europe,1,0,0,0.0,3.25
user_4969,Meta,A,2025-07-09 06:42:55.396688,Desktop,Asia,1,1,0,0.0,3.36
user_4970,Google,B,2025-06-18 09:23:06.250660,Desktop,Europe,1,0,0,0.0,0.77
user_4971,LinkedIn,B,2025-07-05 05:28:37.844289,Desktop,North America,1,0,0,0.0,4.21
user_4972,Meta,B,2025-06-20 14:49:24.039784,Mobile,Asia,1,1,0,0.0,2.0
user_4973,Google,A,2025-06-30 11:49:19.999061,Desktop,Europe,1,1,1,122.11,4.4
user_4974,LinkedIn,B,2025-07-02 00:53:25.949581,Mobile,South America,1,1,0,0.0,4.17
user_4975,Meta,A,2025-06-19 16:38:54.152037,Desktop,Europe,1,0,0,0.0,1.01
user_4976,Meta,B,2025-06-22 00:09:54.751263,Tablet,Europe,1,1,1,167.55,4.3
user_4977,Meta,A,2025-06-28 20:37:08.431949,Mobile,Europe,1,0,0,0.0,0.65
user_4978,Google,B,2025-06-17 03:47:17.879159,Tablet,Europe,1,1,0,0.0,2.57
user_4979,Meta,A,2025-07-01 10:23:11.670028,Desktop,Europe,0,0,0,0.0,1.49
user_4980,Meta,B,2025-06-21 23:24:06.034870,Mobile,North America,0,0,0,0.0,2.57
user_4981,Google,B,2025-07-07 09:56:13.530721,Desktop,Asia,1,0,0,0.0,1.54
user_4982,Google,A,2025-06-25 19:05:43.533717,Desktop,Europe,1,0,0,0.0,3.19
user_4983,Google,A,2025-06-26 09:24:34.785747,Tablet,Europe,1,0,0,0.0,0.75
user_4984,Google,B,2025-07-04 16:33:07.473253,Desktop,Europe,1,0,0,0.0,3.4
user_4985,LinkedIn,B,2025-07-04 17:44:39.037627,Desktop,Europe,1,1,1,195.77,4.91
user_4986,Google,B,2025-06-17 18:41:58.537010,Desktop,South America,1,0,0,0.0,4.22
user_4987,Google,A,2025-07-10 08:49:19.955187,Mobile,Asia,0,0,0,0.0,3.02
user_4988,Google,A,2025-06-19 09:25:40.435305,Mobile,Europe,0,0,0,0.0,4.98
user_4989,LinkedIn,A,2025-06-15 22:47:47.490005,Desktop,Europe,1,0,0,0.0,3.33
user_4990,Meta,B,2025-06-24 18:41:16.903236,Desktop,Asia,1,1,0,0.0,4.78
user_4991,LinkedIn,B,2025-07-01 16:16:39.521157,Mobile,Europe,1,0,0,0.0,2.7
user_4992,LinkedIn,A,2025-06-24 03:18:30.420949,Desktop,Europe,1,1,0,0.0,2.78
user_4993,Meta,A,2025-06-21 02:43:13.647345,Mobile,Europe,1,0,0,0.0,1.8
user_4994,Google,A,2025-06-13 05:54:28.395304,Desktop,Europe,1,0,0,0.0,3.91
user_4995,LinkedIn,B,2025-06-13 18:54:01.756360,Desktop,North America,1,0,0,0.0,0.7
user_4996,Google,B,2025-06-14 12:28:36.132303,Tablet,Europe,1,0,0,0.0,1.6
user_4997,Organic,B,2025-07-01 07:06:34.880776,Mobile,Europe,1,1,0,0.0,0.0
user_4998,Google,B,2025-07-08 03:02:47.532238,Desktop,South America,1,0,0,0.0,3.58
user_4999,Google,B,2025-07-12 19:48:25.522815,Mobile,North America,1,0,0,0.0,3.9
user_5000,Google,A,2025-06-27 14:00:22.126271,Mobile,Asia,1,0,0,0.0,0.98
user_5001,Organic,B,2025-07-06 01:40:28.665563,Desktop,Europe,0,0,0,0.0,0.0
user_5002,Google,B,2025-06-23 02:12:38.417161,Tablet,Europe,1,0,0,0.0,3.36
user_5003,LinkedIn,B,2025-07-10 21:38:12.468252,Desktop,Asia,1,0,0,0.0,2.17
user_5004,Google,B,2025-07-07 20:54:50.415261,Desktop,South America,1,0,0,0.0,3.12
user_5005,Meta,A,2025-06-16 23:23:55.532583,Desktop,Europe,1,1,0,0.0,2.01
user_5006,LinkedIn,A,2025-06-25 07:31:26.271214,Desktop,Asia,1,0,0,0.0,0.79
user_5007,Meta,A,2025-07-12 12:53:52.742828,Desktop,Europe,1,0,0,0.0,0.52
user_5008,Google,B,2025-06-26 20:58:49.974985,Mobile,Europe,1,0,0,0.0,1.44
user_5009,LinkedIn,B,2025-07-01 01:54:05.277992,Desktop,Europe,1,0,0,0.0,4.28
user_5010,Meta,B,2025-07-03 02:05:20.533344,Mobile,Asia,1,0,0,0.0,2.07
user_5011,LinkedIn,A,2025-06-21 10:48:08.671179,Desktop,South America,1,0,0,0.0,1.0
user_5012,Organic,A,2025-07-06 01:22:05.400032,Mobile,North America,1,0,0,0.0,0.0
user_5013,Google,B,2025-06-25 14:56:22.999648,Desktop,Europe,1,0,0,0.0,4.25
user_5014,LinkedIn,A,2025-06-27 10:27:52.603672,Desktop,Europe,1,0,0,0.0,2.6
user_5015,Meta,B,2025-06-28 09:36:35.724345,Desktop,South America,1,0,0,0.0,2.91
user_5016,Meta,A,2025-06-27 11:16:41.182006,Desktop,South America,1,0,0,0.0,1.34
user_5017,Meta,B,2025-07-10 01:01:18.748746,Desktop,Europe,1,0,0,0.0,4.31
user_5018,Google,A,2025-07-12 07:37:02.431563,Desktop,North America,0,0,0,0.0,3.43
user_5019,Google,A,2025-06-22 15:41:57.947703,Mobile,North America,0,0,0,0.0,0.57
user_5020,Meta,A,2025-06-13 00:37:08.206788,Desktop,Europe,1,0,0,0.0,4.9
user_5021,Google,A,2025-07-07 15:04:16.799495,Desktop,Europe,1,0,0,0.0,3.19
user_5022,Meta,A,2025-06-20 19:45:41.919630,Desktop,Asia,1,0,0,0.0,3.67
user_5023,Meta,B,2025-06-15 22:50:55.609615,Mobile,North America,1,1,1,130.21,2.07
user_5024,Google,A,2025-07-07 02:10:59.584669,Desktop,Europe,1,0,0,0.0,4.48
user_5025,Google,A,2025-06-15 22:00:42.693332,Mobile,Europe,1,0,0,0.0,4.23
user_5026,LinkedIn,B,2025-06-26 17:34:35.121843,Mobile,North America,1,0,0,0.0,2.76
user_5027,Meta,B,2025-06-25 05:53:19.784593,Tablet,South America,1,0,0,0.0,2.75
user_5028,Google,B,2025-07-09 13:51:04.486124,Mobile,Europe,1,0,0,0.0,4.7
user_5029,Google,B,2025-07-12 17:40:22.539934,Tablet,Europe,1,0,0,0.0,4.2
user_5030,LinkedIn,A,2025-06-14 20:50:03.693177,Mobile,Asia,1,0,0,0.0,3.97
user_5031,Meta,A,2025-06-13 12:00:57.605572,Mobile,North America,1,0,0,0.0,1.47
user_5032,LinkedIn,B,2025-06-27 06:04:08.380796,Mobile,North America,1,0,0,0.0,3.01
user_5033,Meta,B,2025-06-25 12:59:19.598343,Mobile,Europe,1,0,0,0.0,2.4
user_5034,Google,A,2025-07-12 15:34:04.688972,Mobile,Europe,1,0,0,0.0,4.05
user_5035,Meta,A,2025-06-22 06:28:00.024740,Mobile,Asia,1,1,0,0.0,1.59
user_5036,Meta,A,2025-07-05 06:23:44.187871,Desktop,South America,1,0,0,0.0,4.82
user_5037,Google,A,2025-06-14 23:14:12.093955,Mobile,Europe,1,0,0,0.0,2.49
user_5038,Meta,B,2025-07-11 13:35:36.696404,Mobile,Europe,1,1,0,0.0,2.49
user_5039,LinkedIn,B,2025-07-02 07:16:19.500260,Mobile,North America,1,1,0,0.0,2.67
user_5040,Meta,B,2025-06-25 21:30:08.508910,Tablet,Europe,1,0,0,0.0,3.61
user_5041,Organic,B,2025-06-19 05:15:48.019425,Mobile,North America,1,1,0,0.0,0.0
user_5042,Google,B,2025-07-02 21:06:09.372576,Mobile,Asia,1,0,0,0.0,3.76
user_5043,Google,B,2025-06-16 18:25:23.154695,Tablet,Europe,1,1,0,0.0,3.13
user_5044,Google,B,2025-06-22 21:04:08.669905,Desktop,Europe,1,0,0,0.0,2.93
user_5045,Meta,B,2025-06-24 23:45:01.024219,Tablet,South America,1,0,0,0.0,3.41
user_5046,LinkedIn,A,2025-06-18 16:19:37.793997,Desktop,Europe,1,0,0,0.0,2.24
user_5047,Google,A,2025-06-28 08:29:13.533789,Mobile,South America,1,0,0,0.0,2.24
user_5048,Google,B,2025-06-27 00:20:25.332757,Desktop,Europe,1,0,0,0.0,3.3
user_5049,Meta,A,2025-06-28 17:54:09.637729,Desktop,Europe,1,0,0,0.0,4.89
user_5050,Google,B,2025-06-29 15:55:25.573782,Tablet,Europe,1,0,0,0.0,1.61
user_5051,Google,B,2025-06-30 07:34:12.052104,Tablet,North America,0,0,0,0.0,3.53
user_5052,Meta,B,2025-06-16 02:18:56.169564,Mobile,Europe,0,0,0,0.0,2.92
user_5053,Google,B,2025-06-20 04:01:19.226853,Mobile,Europe,1,0,0,0.0,1.05
user_5054,Google,B,2025-06-16 16:22:51.700042,Mobile,South America,0,0,0,0.0,0.99
user_5055,Meta,B,2025-07-06 20:46:56.545306,Desktop,Asia,1,0,0,0.0,1.55
user_5056,Meta,A,2025-06-16 01:56:38.264565,Mobile,Europe,1,1,0,0.0,2.32
user_5057,Meta,B,2025-06-17 21:22:23.312647,Mobile,Europe,1,0,0,0.0,2.79
user_5058,Google,B,2025-07-07 16:14:58.164086,Desktop,Europe,0,0,0,0.0,1.81
