user_id,conversion_timestamp,conversion_value,journey_length,first_channel,last_channel
1478,2023-02-04 12:52:02.433642,37.67,4,Content,Display
1479,2024-01-01 18:55:25.272925,71.69,5,Display,Direct
1480,2023-03-30 19:31:28.372335,111.54,5,Email,Paid Search
1483,2023-11-11 18:04:30.520046,52.43,2,Email,Content
1487,2023-10-07 08:48:00.645490,63.74,4,Display,Social
1488,2023-04-14 06:46:12.508825,66.8,7,Display,Display
1494,2023-10-15 13:18:50.077434,71.71,3,Display,Direct
1495,2023-07-05 15:12:25.993239,137.39,2,Content,Paid Search
1496,2023-02-04 15:21:58.051074,209.8,6,Display,Paid Search
1497,2023-11-24 02:48:01.143478,79.05,7,Direct,Email
1500,2023-03-10 13:52:38.732341,257.59,6,Display,Email
1501,2023-01-08 15:00:00.000000,94.29,2,Paid Search,Paid Search
1504,2023-04-09 02:43:25.389872,201.54,3,Paid Search,Social
1505,2023-05-10 13:01:23.466056,97.22,3,Paid Search,Email
1507,2023-02-14 15:59:42.933357,52.45,4,Email,Content
1509,2023-11-14 09:00:25.171468,68.66,4,Social,Paid Search
1510,2023-03-03 00:00:00.000000,228.62,1,Display,Display
1511,2023-05-15 13:00:00.000000,115.07,1,Display,Display
1512,2023-09-16 03:00:00.000000,134.79,1,Display,Display
1513,2023-04-02 08:32:32.088412,83.64,2,Display,Direct
1514,2023-11-07 06:04:13.119210,62.56,4,Paid Search,Direct
1515,2023-10-09 17:31:14.016939,77.49,6,Display,Paid Search
1516,2023-08-27 09:40:55.938937,51.54,3,Email,Paid Search
1517,2023-06-11 15:17:18.161152,93.37,3,Content,Content
1518,2023-05-18 08:41:10.127724,174.46,2,Display,Paid Search
1519,2023-01-17 19:00:00.000000,88.54,1,Email,Email
1520,2023-04-28 19:04:56.278539,104.38,3,Paid Search,Email
1521,2023-11-08 15:35:21.074266,148.8,5,Display,Direct
1522,2023-03-25 21:35:26.981403,114.87,2,Display,Paid Search
1523,2023-11-23 06:30:58.522991,211.04,7,Content,Email
1524,2023-07-11 07:03:16.500869,105.71,6,Display,Social
1525,2023-08-02 08:27:50.714505,60.61,3,Display,Content
1527,2023-08-11 15:54:06.042975,125.48,5,Content,Display
1528,2023-11-22 22:23:30.807490,104.88,3,Display,Email
1531,2023-08-28 09:50:29.279578,65.77,3,Display,Direct
1532,2023-11-10 17:00:00.000000,41.89,1,Direct,Direct
1534,2023-05-06 04:12:51.819771,131.44,3,Content,Paid Search
1536,2023-09-30 14:54:56.862489,36.77,5,Paid Search,Email
1537,2023-10-10 11:43:39.295125,84.29,3,Paid Search,Direct
1538,2023-12-19 07:55:06.438792,60.23,6,Content,Paid Search
1539,2023-09-09 13:59:16.927572,229.31,3,Social,Direct
1540,2023-12-11 22:15:46.144456,70.13,5,Email,Paid Search
1541,2023-04-27 13:32:55.180329,102.38,4,Display,Social
1542,2023-01-24 09:26:58.558893,171.26,3,Email,Display
1543,2023-07-06 11:51:52.675360,73.69,4,Content,Email
1544,2023-05-17 02:00:00.000000,203.17,2,Direct,Paid Search
1550,2023-07-15 22:02:09.951423,80.61,5,Email,Social
1553,2023-02-26 08:05:48.049011,112.04,4,Display,Paid Search
1555,2023-05-21 08:18:25.599975,58.51,3,Display,Paid Search
1556,2023-04-25 18:31:32.714736,94.51,2,Content,Email
1558,2023-06-22 06:56:52.944664,90.52,2,Content,Direct
1560,2023-12-03 12:10:38.246307,50.28,7,Email,Content
1561,2023-11-06 12:03:44.970878,69.73,6,Direct,Display
1565,2023-07-05 13:03:19.128595,51.76,4,Display,Paid Search
1566,2023-05-06 21:00:24.854650,158.84,6,Paid Search,Direct
1568,2023-05-26 10:11:50.714899,219.37,3,Email,Paid Search
1570,2023-11-21 15:05:16.487090,54.0,3,Display,Paid Search
1571,2023-09-13 20:16:41.983550,171.26,2,Direct,Paid Search
1573,2023-09-08 11:31:55.386908,65.96,5,Content,Social
1576,2023-06-14 22:58:01.157241,38.52,2,Content,Direct
1577,2023-11-18 17:08:23.027333,146.3,4,Display,Paid Search
1579,2023-08-08 21:15:50.418492,180.83,4,Display,Social
1580,2023-11-01 20:58:17.112896,49.93,4,Display,Email
1581,2023-12-14 17:05:21.761422,75.94,6,Paid Search,Paid Search
1583,2023-10-06 13:05:29.879133,91.11,3,Email,Email
1586,2023-06-26 11:54:29.163865,77.96,8,Content,Paid Search
1587,2023-01-18 11:59:46.650270,85.29,4,Content,Email
1588,2023-05-04 11:47:27.354804,98.58,3,Content,Direct
1589,2023-08-25 23:38:45.766435,81.65,3,Content,Paid Search
1590,2023-08-10 07:08:03.887551,93.46,3,Paid Search,Direct
1592,2023-04-14 14:03:58.263275,177.66,3,Display,Direct
1593,2023-10-13 23:00:00.000000,43.94,2,Content,Social
1594,2023-02-15 22:59:05.633067,78.35,7,Email,Paid Search
1597,2023-12-21 17:18:57.181446,118.25,5,Display,Paid Search
1599,2023-11-14 02:56:01.111269,135.62,5,Display,Direct
1601,2023-08-30 15:08:58.041589,211.69,6,Social,Direct
1602,2023-05-01 19:22:16.852881,101.21,3,Display,Direct
1604,2023-07-24 12:36:40.462659,117.59,3,Content,Content
1605,2023-07-16 01:21:35.405655,176.75,5,Content,Paid Search
1606,2023-07-27 01:49:38.258584,60.99,4,Content,Display
1608,2023-12-03 20:23:19.007560,37.83,6,Social,Paid Search
1609,2023-07-31 15:33:17.258249,31.03,3,Display,Email
1610,2023-04-05 07:34:47.105874,114.17,5,Social,Paid Search
1612,2023-01-17 12:40:55.837784,77.27,4,Social,Paid Search
1613,2023-06-06 08:33:39.498778,71.89,4,Paid Search,Paid Search
1614,2023-10-08 18:49:17.097818,171.39,4,Content,Paid Search
1616,2023-01-30 22:24:27.094887,28.74,5,Social,Paid Search
1617,2023-09-26 10:45:07.906940,80.91,3,Social,Direct
1619,2023-03-02 20:04:40.462921,77.93,4,Content,Paid Search
1621,2023-07-17 06:26:44.993575,59.6,3,Display,Social
1623,2023-12-17 22:58:28.370199,39.87,2,Display,Direct
1625,2023-11-02 10:54:29.697452,170.71,2,Content,Direct
1627,2023-11-21 04:32:24.157758,70.21,3,Display,Direct
1630,2023-03-29 02:54:12.856642,93.4,4,Content,Content
1631,2023-07-05 15:26:48.500704,90.93,2,Display,Content
1632,2023-05-23 03:28:16.433377,42.94,2,Social,Email
1633,2023-03-21 13:44:20.810159,179.91,2,Display,Paid Search
1635,2023-08-03 19:00:00.000000,109.76,1,Display,Display
1636,2023-05-17 11:01:07.323196,81.82,3,Display,Paid Search
1637,2023-10-11 02:34:12.321810,74.55,5,Email,Display
1638,2023-12-29 12:07:53.496960,69.32,4,Email,Direct
1639,2023-02-23 03:18:06.592179,43.57,6,Direct,Paid Search
1640,2023-01-17 12:42:59.239199,116.41,3,Content,Display
1641,2023-12-24 12:36:53.398113,69.45,7,Content,Content
1642,2023-12-07 09:00:13.128050,78.97,4,Display,Display
1645,2023-09-27 20:00:43.139426,27.99,4,Content,Content
1646,2023-06-07 16:29:23.600642,126.05,2,Social,Direct
1647,2023-02-19 04:13:52.091608,97.6,2,Display,Paid Search
1648,2023-05-18 19:05:51.978201,32.77,5,Display,Direct
1650,2023-11-27 00:04:15.013441,121.1,3,Display,Email
1651,2023-02-08 23:00:00.000000,167.0,1,Display,Display
1654,2023-02-11 10:49:13.343350,32.79,4,Display,Email
1656,2023-01-23 09:28:31.273491,87.2,6,Social,Direct
1657,2023-06-06 19:22:58.593781,190.06,4,Display,Paid Search
1658,2023-09-08 07:18:25.429191,117.73,4,Content,Social
1660,2023-12-10 09:44:48.192925,167.07,4,Content,Display
1661,2023-06-18 17:56:50.024045,89.87,3,Content,Email
1665,2023-12-21 17:44:52.747987,100.63,3,Display,Email
1666,2023-11-10 04:15:17.939313,89.35,3,Display,Social
1668,2023-12-09 00:15:22.100539,242.58,2,Display,Paid Search
1669,2023-02-21 20:19:22.727863,36.05,3,Email,Email
1670,2023-10-23 09:05:05.516654,101.63,2,Direct,Direct
1672,2023-10-16 00:16:38.178628,47.65,8,Paid Search,Paid Search
1673,2023-08-26 02:05:23.929312,128.58,2,Content,Paid Search
1674,2023-02-20 15:12:14.741839,99.18,6,Paid Search,Paid Search
1675,2023-02-07 01:30:01.728611,150.44,3,Social,Paid Search
1676,2023-11-04 00:55:00.326659,75.77,6,Content,Content
1677,2023-12-18 08:37:06.244226,65.49,5,Social,Social
1678,2023-02-26 22:43:55.844448,27.32,2,Content,Direct
1680,2024-01-11 09:10:03.292416,47.92,4,Content,Social
1684,2023-02-20 22:14:20.241440,152.24,4,Display,Email
1685,2023-06-11 03:11:18.809601,83.59,3,Display,Paid Search
1686,2023-01-10 23:36:13.428338,292.08,3,Direct,Direct
1688,2023-12-10 20:37:21.513982,58.39,4,Content,Paid Search
1689,2023-05-01 13:21:57.602022,175.52,3,Display,Email
1690,2023-01-15 09:13:44.045454,61.09,4,Display,Paid Search
1693,2023-12-02 03:28:41.741669,87.76,3,Social,Social
1695,2023-01-17 18:01:45.899428,68.59,2,Content,Content
1696,2023-01-21 22:35:18.471492,77.62,4,Content,Direct
1697,2023-11-05 20:43:08.615879,94.19,3,Display,Email
1699,2023-04-09 05:10:44.796782,36.72,2,Social,Direct
1700,2023-09-24 03:29:00.605199,87.87,3,Content,Direct
1702,2023-03-01 15:23:52.626237,89.76,6,Display,Paid Search
1703,2023-06-22 23:12:49.488826,158.59,4,Paid Search,Content
1705,2023-05-21 01:42:03.964879,81.9,2,Content,Paid Search
1707,2023-04-03 08:34:34.977047,103.72,6,Content,Direct
1708,2023-02-24 06:08:02.644893,42.86,3,Paid Search,Content
1712,2023-05-07 16:24:07.008723,59.49,4,Email,Paid Search
1713,2023-10-26 00:23:43.298891,155.86,6,Display,Email
1717,2023-10-28 00:10:29.825781,33.21,2,Display,Email
1720,2023-06-29 09:03:36.958100,126.64,4,Content,Paid Search
1721,2023-08-25 02:21:18.730345,95.19,4,Content,Social
1722,2023-07-13 16:32:01.563744,43.55,3,Display,Display
1724,2023-09-12 16:25:49.691011,70.75,4,Display,Email
1725,2023-12-29 03:17:51.351723,66.98,5,Content,Paid Search
1726,2023-08-02 15:57:18.313285,156.86,4,Email,Display
1727,2023-01-27 02:41:22.970165,40.79,2,Display,Paid Search
1728,2023-08-01 13:56:44.076429,148.77,3,Direct,Social
1729,2023-01-22 22:00:00.000000,61.97,1,Content,Content
1730,2023-08-17 12:14:17.928389,72.16,4,Social,Email
1731,2023-07-07 17:22:30.729754,63.96,2,Content,Paid Search
1735,2023-05-05 06:35:10.956294,156.7,6,Display,Direct
1737,2023-02-18 22:15:51.797452,46.73,3,Display,Paid Search
1739,2023-08-10 13:49:31.209720,35.49,2,Content,Paid Search
1741,2023-03-02 09:41:10.866999,99.0,4,Display,Display
1743,2023-05-12 10:17:56.494923,103.42,5,Display,Email
1748,2023-10-07 01:34:21.919787,43.21,4,Display,Paid Search
1749,2023-08-01 11:01:41.207285,39.36,2,Display,Direct
1750,2023-12-08 11:02:13.361935,94.66,4,Content,Paid Search
1751,2023-10-22 15:38:04.400747,95.4,4,Paid Search,Paid Search
1752,2023-04-29 21:19:18.387038,117.24,4,Email,Paid Search
1754,2023-09-26 15:23:19.270310,69.63,4,Content,Paid Search
1756,2023-12-08 12:00:00.000000,67.71,1,Content,Content
1757,2023-11-23 08:23:52.030728,118.43,4,Paid Search,Direct
1760,2023-11-17 16:30:01.606811,96.33,3,Display,Paid Search
1761,2023-06-21 09:34:00.468447,80.53,7,Content,Email
1764,2023-07-30 18:00:00.000000,108.81,1,Content,Content
1765,2023-03-11 20:00:22.447642,207.26,3,Social,Direct
1766,2023-06-08 14:36:04.347700,173.71,6,Content,Email
1767,2023-10-01 13:10:13.391286,145.49,3,Content,Paid Search
1768,2023-12-14 10:11:12.734727,163.83,2,Social,Paid Search
1769,2023-02-27 00:26:51.456651,96.01,2,Social,Direct
1770,2023-06-22 13:05:14.317391,102.71,4,Paid Search,Direct
1774,2023-02-03 00:24:02.529349,101.55,4,Display,Social
1776,2023-08-09 05:14:55.597174,115.93,3,Social,Email
1777,2023-04-09 21:14:15.308004,96.13,3,Direct,Social
1778,2023-03-29 16:53:27.796473,154.77,5,Content,Paid Search
1779,2023-02-09 04:23:12.996530,88.77,2,Content,Social
1781,2023-10-05 10:05:51.689190,88.82,4,Display,Social
1782,2023-12-15 22:13:36.471306,113.1,5,Display,Content
1785,2024-01-02 08:08:31.111847,103.64,5,Display,Email
1786,2023-08-20 06:39:08.872158,113.1,2,Display,Paid Search
1787,2023-06-26 13:02:42.628828,188.02,3,Social,Direct
1788,2023-07-19 13:22:26.816334,174.36,8,Social,Paid Search
1790,2023-05-07 02:45:24.579732,76.99,2,Content,Paid Search
1792,2023-03-05 12:33:26.774881,170.69,2,Content,Display
1794,2023-08-30 09:33:34.851014,365.2,4,Content,Direct
1796,2023-08-30 22:01:48.224012,115.09,4,Content,Paid Search
1798,2023-11-24 07:43:06.990783,54.12,4,Display,Paid Search
1801,2023-11-27 14:36:31.584195,99.95,4,Display,Paid Search
1802,2024-01-05 01:37:20.817156,27.56,6,Content,Social
1806,2023-10-07 08:17:47.207692,94.96,5,Paid Search,Social
1807,2023-04-21 17:00:00.000000,169.57,1,Paid Search,Paid Search
1809,2023-10-17 11:47:45.781063,62.57,3,Content,Email
1811,2023-11-06 15:22:09.216341,94.3,4,Display,Content
1813,2023-06-11 01:14:21.812435,142.42,2,Display,Paid Search
1815,2023-05-27 19:49:35.550623,270.09,3,Display,Content
1816,2023-03-08 04:07:32.360122,164.18,4,Paid Search,Email
1820,2023-06-05 15:00:00.000000,93.22,1,Content,Content
1821,2023-12-18 12:14:54.892021,161.97,5,Display,Paid Search
1822,2023-10-20 12:50:07.785233,80.69,7,Display,Email
1823,2023-08-15 12:00:00.000000,38.37,1,Paid Search,Paid Search
1824,2023-06-11 01:59:57.274751,82.31,6,Display,Direct
1825,2023-05-14 17:12:49.896843,85.82,2,Display,Email
1826,2023-05-13 22:01:59.441914,45.61,3,Display,Social
1827,2023-09-14 22:21:28.112429,86.04,5,Paid Search,Direct
1829,2023-05-27 09:16:42.299244,108.46,4,Social,Paid Search
1832,2023-12-06 21:57:03.021856,97.89,2,Display,Paid Search
1833,2023-05-20 19:41:48.795630,80.15,2,Social,Social
1834,2023-02-16 09:01:14.810797,61.21,4,Direct,Paid Search
1836,2023-02-23 19:30:18.166780,64.78,4,Social,Paid Search
1837,2023-07-04 06:46:36.501008,151.46,5,Social,Direct
1838,2023-08-11 00:53:17.749378,80.77,3,Content,Paid Search
1839,2023-09-06 22:00:00.000000,75.33,1,Content,Content
1840,2023-12-30 12:13:38.951941,128.01,3,Content,Direct
1841,2023-03-02 19:21:56.723245,105.1,6,Display,Direct
1842,2023-10-27 22:10:34.191075,103.39,6,Content,Direct
1843,2023-03-31 05:46:55.612467,36.07,3,Social,Social
1844,2023-11-08 02:18:22.942393,51.34,4,Content,Display
1846,2023-06-08 03:56:37.338617,207.24,2,Email,Paid Search
1849,2023-11-27 11:34:36.750956,193.41,6,Display,Paid Search
1850,2023-07-18 18:00:00.000000,140.73,1,Content,Content
1853,2023-02-22 14:19:46.143840,53.69,4,Content,Direct
1854,2023-03-06 14:04:48.676747,53.3,3,Display,Paid Search
1857,2023-11-18 02:35:05.456154,136.31,4,Content,Direct
1858,2024-01-04 00:00:58.005606,100.12,3,Social,Paid Search
1859,2023-10-24 10:47:14.691272,149.87,4,Direct,Paid Search
1860,2023-09-14 22:31:54.588757,89.01,3,Display,Paid Search
1863,2023-09-21 11:24:22.450451,65.59,5,Content,Paid Search
1864,2023-03-04 15:51:00.513844,152.68,3,Content,Email
1866,2023-07-28 04:53:15.450529,123.3,3,Content,Paid Search
1867,2023-01-13 16:56:09.633212,39.86,6,Social,Paid Search
1868,2023-11-10 04:18:59.550247,63.14,3,Display,Paid Search
1869,2023-01-31 22:00:00.000000,58.86,1,Display,Display
1870,2023-05-06 07:58:28.072020,128.76,4,Social,Email
1872,2023-09-26 17:27:03.174923,142.01,3,Display,Paid Search
1873,2023-10-25 19:47:33.827742,57.95,4,Display,Paid Search
1874,2023-03-27 17:00:00.000000,73.6,1,Content,Content
1875,2023-06-20 12:36:24.202519,81.67,4,Content,Direct
1876,2023-12-30 03:11:42.138528,51.69,2,Direct,Paid Search
1877,2023-02-24 14:31:13.526844,51.47,4,Social,Social
1878,2023-05-29 16:57:08.622361,98.14,3,Content,Direct
1879,2023-08-16 05:57:00.846392,72.93,2,Content,Social
1881,2023-01-26 01:04:25.733513,94.16,3,Social,Social
1883,2023-06-19 21:54:25.819638,87.31,4,Content,Paid Search
1884,2023-06-24 21:12:27.505910,61.87,3,Direct,Social
1885,2023-04-20 16:17:32.975360,105.85,3,Display,Paid Search
1887,2023-11-19 05:08:14.323126,123.68,6,Paid Search,Direct
1888,2023-07-11 10:22:21.996841,131.04,4,Social,Social
1889,2023-09-19 09:21:10.807342,42.44,3,Display,Paid Search
1890,2023-07-04 16:55:45.120475,104.61,4,Display,Paid Search
1891,2024-01-01 14:00:00.000000,29.42,1,Content,Content
1892,2023-10-13 11:49:50.887160,54.9,4,Display,Paid Search
1893,2023-11-14 11:50:56.232449,73.19,3,Content,Direct
1895,2023-04-17 20:50:12.747813,128.87,6,Direct,Paid Search
1896,2023-02-26 22:40:18.987806,185.95,2,Paid Search,Direct
1898,2023-01-29 13:15:37.389334,171.85,4,Display,Direct
1902,2023-01-20 09:32:44.048414,63.51,4,Content,Display
1904,2023-02-14 06:00:00.000000,109.67,1,Paid Search,Paid Search
1905,2023-01-18 21:39:41.408637,42.1,2,Content,Direct
1906,2023-09-30 17:31:33.262181,353.53,3,Content,Paid Search
1911,2023-06-16 20:31:02.173442,119.63,8,Direct,Social
1912,2023-05-03 20:59:07.888690,77.24,2,Content,Email
1913,2023-06-18 16:04:53.389691,181.04,4,Paid Search,Paid Search
1915,2023-12-14 15:30:28.370358,157.4,6,Paid Search,Paid Search
1916,2023-09-29 09:48:53.688066,115.69,5,Content,Content
1917,2023-11-22 04:10:46.500564,46.58,5,Display,Paid Search
1918,2023-04-12 06:14:18.189793,126.02,3,Paid Search,Content
1919,2023-07-06 15:21:27.832169,38.12,6,Display,Social
1920,2023-03-08 17:27:45.113243,56.43,4,Email,Email
1921,2023-12-10 01:31:30.396537,96.18,7,Content,Paid Search
1922,2023-04-09 06:30:59.833818,68.69,5,Social,Social
1923,2023-10-10 11:25:12.991429,230.54,2,Display,Social
1924,2023-01-08 00:12:42.841461,150.08,4,Content,Social
1927,2023-07-09 04:10:44.919730,129.2,5,Content,Direct
1931,2024-01-01 06:45:23.873460,98.92,3,Content,Paid Search
1932,2023-11-21 11:00:00.000000,34.98,1,Social,Social
1934,2023-04-25 17:22:22.888701,176.65,2,Paid Search,Content
1935,2023-09-22 23:21:02.834893,45.17,2,Display,Paid Search
1938,2023-08-31 07:00:00.000000,34.1,1,Social,Social
1939,2023-08-18 20:30:58.392533,183.31,2,Display,Email
1940,2023-04-16 00:31:27.742989,56.86,4,Social,Paid Search
1941,2023-02-04 04:28:12.889202,60.48,2,Display,Direct
1942,2023-04-28 12:54:33.830957,125.81,2,Direct,Email
1943,2023-06-15 11:04:50.841431,53.41,4,Direct,Direct
1949,2023-02-15 19:37:19.084559,137.55,5,Social,Direct
1951,2023-03-04 13:48:44.753699,188.24,5,Direct,Social
1955,2023-08-30 21:44:24.515844,43.67,4,Content,Paid Search
1958,2023-10-31 18:42:13.514403,152.71,4,Display,Email
1959,2023-06-10 12:10:42.772473,63.57,4,Social,Direct
1961,2023-08-07 16:00:00.000000,46.49,1,Display,Display
1962,2023-02-09 09:00:00.000000,92.56,1,Content,Content
1963,2023-09-25 13:17:25.772676,63.58,7,Content,Direct
1964,2023-02-21 21:32:20.278244,142.27,4,Email,Display
1965,2023-07-18 13:35:03.244299,51.87,5,Paid Search,Social
1967,2023-01-31 07:00:00.000000,140.3,1,Display,Display
1968,2023-05-27 06:00:00.000000,120.24,1,Content,Content
1969,2023-06-19 01:04:49.352598,87.03,4,Content,Paid Search
1970,2023-04-02 01:32:38.551938,101.82,2,Content,Social
1971,2023-01-22 22:52:10.280605,63.17,2,Content,Paid Search
1972,2023-12-04 09:52:16.057262,82.76,4,Display,Content
1973,2023-01-18 21:21:25.824855,97.03,3,Display,Direct
1975,2023-08-05 17:51:19.691811,58.64,4,Display,Paid Search
1977,2023-05-27 08:52:59.272221,115.11,3,Display,Paid Search
1978,2023-02-13 02:24:22.177889,98.1,8,Display,Paid Search
1979,2023-07-21 14:34:54.019407,67.08,6,Display,Paid Search
1980,2023-04-04 16:21:04.699872,165.97,3,Social,Email
1982,2023-07-09 02:24:41.242025,175.47,4,Social,Content
1985,2023-05-22 04:53:36.540761,58.13,7,Paid Search,Paid Search
1990,2023-12-23 16:16:50.436605,83.86,7,Display,Paid Search
1992,2023-10-05 23:31:20.484547,45.89,3,Social,Direct
1993,2023-04-13 21:09:37.690839,76.17,4,Paid Search,Paid Search
1994,2023-03-11 13:45:57.168698,81.11,3,Email,Email
1995,2023-04-07 11:13:09.001254,69.0,7,Display,Paid Search
1996,2023-09-08 18:34:48.637658,78.42,4,Email,Paid Search
1997,2023-05-18 06:52:57.199063,76.52,5,Content,Direct
1998,2023-02-15 14:04:13.550849,73.69,5,Email,Paid Search
1999,2023-04-06 22:18:30.395712,231.69,4,Social,Paid Search
2003,2023-09-19 06:29:02.229175,113.59,3,Content,Email
2005,2023-09-06 17:57:19.645472,46.99,2,Email,Paid Search
2008,2023-06-29 21:28:11.124430,118.07,2,Content,Social
2009,2023-09-19 03:07:46.889504,168.91,4,Content,Paid Search
2010,2023-03-28 04:36:44.858382,73.74,2,Email,Direct
2012,2023-05-19 18:49:04.354254,115.29,4,Display,Content
2013,2023-06-05 10:22:13.141229,133.4,3,Content,Paid Search
2014,2023-07-17 02:50:02.448866,59.16,5,Display,Paid Search
2015,2023-07-13 06:27:24.624184,56.37,7,Direct,Social
2016,2023-02-20 22:08:51.227885,256.0,3,Paid Search,Direct
2017,2023-03-29 10:37:40.518395,51.15,8,Display,Email
2020,2023-07-10 22:51:35.021111,57.46,5,Content,Direct
2021,2023-08-07 20:00:00.000000,213.31,1,Content,Content
2022,2023-05-15 04:40:00.892424,129.4,5,Direct,Direct
2023,2023-01-22 19:58:09.794057,72.43,3,Paid Search,Email
2024,2023-04-27 16:13:41.693250,38.17,2,Social,Paid Search
2025,2023-05-31 15:47:53.126684,119.55,3,Display,Email
2026,2023-11-02 18:43:24.259722,84.36,6,Direct,Direct
2027,2023-12-17 14:53:28.170226,111.75,2,Direct,Email
2029,2023-03-05 09:29:52.303310,86.08,3,Display,Paid Search
2030,2023-08-09 07:47:45.222748,162.62,6,Content,Direct
2032,2023-07-21 17:54:47.336967,178.0,4,Content,Paid Search
2033,2023-03-05 21:48:28.591811,46.11,5,Content,Email
2036,2023-10-22 15:53:53.588551,217.61,4,Social,Paid Search
2037,2023-04-01 08:29:32.339075,75.77,3,Paid Search,Paid Search
2038,2023-04-29 22:08:19.108545,87.03,3,Content,Paid Search
2039,2023-05-27 22:26:49.163576,83.79,6,Content,Social
2040,2023-11-13 07:46:53.161690,88.56,6,Email,Content
2041,2023-07-19 13:22:20.699383,71.56,4,Display,Content
2042,2023-05-27 13:27:41.287817,301.78,2,Social,Direct
2044,2023-11-28 03:09:20.893378,54.49,4,Paid Search,Display
2045,2023-10-30 00:31:01.305080,68.97,3,Display,Email
2046,2023-11-14 00:11:14.436274,84.72,4,Direct,Social
2047,2023-03-23 16:55:35.165572,143.17,7,Social,Direct
2049,2023-11-20 11:44:07.705775,154.65,4,Email,Social
2051,2023-03-17 16:37:07.691998,201.94,2,Direct,Email
2052,2023-10-25 02:54:57.663775,119.29,3,Content,Paid Search
2054,2023-01-27 06:51:48.321435,115.74,3,Social,Paid Search
2059,2023-11-04 18:11:26.983753,73.07,4,Social,Email
2062,2023-06-05 22:07:59.799089,32.34,4,Direct,Social
2064,2023-06-27 14:32:43.577934,96.86,4,Email,Paid Search
2067,2023-12-06 19:22:16.312585,177.62,3,Display,Paid Search
2071,2023-03-27 20:26:29.976983,40.76,6,Paid Search,Email
2072,2023-01-08 16:12:41.616161,37.56,2,Display,Paid Search
2073,2023-08-07 21:45:33.404722,40.12,6,Email,Direct
2074,2023-10-30 15:15:59.243341,65.59,3,Email,Social
2075,2023-11-12 10:00:00.000000,77.73,3,Direct,Direct
2076,2023-10-14 02:54:10.684245,55.66,2,Paid Search,Display
2078,2023-08-05 19:31:53.223215,36.51,4,Content,Paid Search
2079,2023-03-27 00:07:30.278101,103.97,8,Display,Paid Search
2081,2023-03-15 01:21:08.586438,154.63,4,Display,Paid Search
2082,2023-06-01 04:35:48.180744,96.25,7,Social,Paid Search
2083,2023-04-19 10:02:12.262035,449.44,3,Content,Paid Search
2084,2023-03-13 09:54:59.397552,58.13,5,Display,Direct
2085,2023-10-18 17:03:58.519693,71.33,3,Email,Paid Search
2088,2023-03-28 07:00:00.000000,67.99,1,Display,Display
2089,2023-02-19 03:17:51.653387,85.79,4,Social,Email
2090,2023-12-28 16:52:00.830257,107.22,3,Content,Direct
2091,2023-05-16 02:06:09.186846,58.45,4,Direct,Social
2094,2023-09-22 13:20:41.442575,39.31,2,Display,Email
2098,2023-09-18 01:54:44.450367,112.72,7,Display,Paid Search
2099,2023-01-22 16:31:28.707727,48.45,5,Email,Paid Search
2100,2023-11-23 23:40:49.923081,76.36,3,Display,Email
2102,2023-08-12 06:17:17.486013,110.09,5,Display,Direct
2103,2023-02-11 00:35:00.590436,52.96,8,Content,Content
2104,2023-09-27 23:09:38.892877,52.07,4,Display,Email
2106,2023-05-31 17:11:41.231260,71.92,8,Content,Direct
2111,2023-01-04 13:54:05.764204,60.85,4,Paid Search,Direct
2112,2023-10-14 13:39:04.984151,107.52,6,Content,Paid Search
2113,2023-07-17 22:00:00.000000,161.57,2,Display,Paid Search
2117,2023-04-22 03:44:16.121607,124.11,4,Display,Paid Search
2118,2023-02-25 07:57:45.509820,29.66,5,Display,Email
2121,2023-06-21 19:05:36.189288,101.58,6,Display,Paid Search
2124,2023-05-07 23:20:30.456897,46.48,4,Display,Paid Search
2125,2023-03-16 20:04:09.255959,62.57,4,Display,Direct
2126,2023-08-21 21:51:06.002336,46.77,3,Content,Paid Search
2127,2023-04-12 14:47:54.631316,26.71,3,Display,Direct
2128,2023-09-27 17:42:45.239814,101.28,5,Direct,Content
2130,2023-12-05 05:32:09.909917,59.41,2,Content,Paid Search
2134,2023-09-21 16:44:32.037333,177.28,6,Email,Social
2136,2023-03-11 03:13:34.206157,79.94,6,Display,Direct
2140,2023-07-19 01:20:43.478546,73.61,4,Email,Social
2141,2023-12-01 05:37:26.328923,202.01,2,Display,Email
2142,2023-04-06 05:23:12.094517,23.45,4,Display,Direct
2143,2023-01-26 10:00:00.000000,100.22,1,Display,Display
2145,2023-04-10 19:37:26.350006,74.7,5,Content,Email
2147,2023-05-15 10:02:54.254290,118.01,4,Email,Social
2150,2023-05-26 01:50:11.108400,61.2,7,Content,Content
2154,2023-12-31 23:42:09.775334,119.58,2,Display,Paid Search
2155,2023-02-03 19:34:34.876964,155.78,6,Direct,Paid Search
2156,2023-05-08 07:20:35.546436,93.26,4,Paid Search,Social
2162,2023-03-07 05:16:00.108737,236.35,4,Display,Direct
2163,2023-04-05 06:30:01.245929,150.44,3,Paid Search,Paid Search
2164,2023-06-06 10:07:38.787778,89.26,2,Content,Direct
2165,2023-06-04 03:28:59.085299,60.04,4,Display,Paid Search
2166,2023-11-02 23:54:29.686284,28.14,5,Direct,Display
2167,2023-01-27 05:30:54.310257,71.82,4,Paid Search,Social
2168,2023-02-22 10:08:47.100326,91.32,4,Content,Direct
2170,2023-09-06 05:49:06.333070,106.18,2,Display,Paid Search
