user_id,channel,timestamp,touchpoint_order
2287,Display,2023-09-22 18:11:45.818069,2
2287,Email,2023-09-24 10:09:16.997962,3
2287,Social,2023-09-24 19:26:40.330977,4
2287,Email,2023-09-25 06:34:03.096841,5
2288,Display,2023-10-07 00:00:00.000000,1
2288,Email,2023-10-08 05:10:36.639483,2
2289,Social,2023-05-28 00:00:00.000000,1
2289,Content,2023-05-29 12:06:45.642254,2
2289,Paid Search,2023-05-29 15:30:12.885830,3
2289,Content,2023-05-31 06:29:40.714976,4
2290,Display,2023-12-22 00:00:00.000000,1
2290,Email,2023-12-23 17:45:09.545028,2
2290,Paid Search,2023-12-26 06:28:56.880303,3
2290,Email,2023-12-27 23:29:23.408485,4
2290,Display,2023-12-29 06:26:20.181698,5
2291,Email,2023-08-26 00:00:00.000000,1
2291,Email,2023-08-26 07:56:46.227926,2
2291,Email,2023-08-26 08:56:46.227926,3
2291,Direct,2023-08-28 22:33:40.640806,4
2291,Paid Search,2023-08-31 13:30:52.370857,5
2292,Social,2023-05-09 00:00:00.000000,1
2292,Paid Search,2023-05-09 20:26:42.123744,2
2292,Direct,2023-05-10 15:19:40.881154,3
2292,Paid Search,2023-05-13 07:19:50.091747,4
2292,Display,2023-05-14 04:49:54.858753,5
2293,Display,2023-12-27 00:00:00.000000,1
2293,Content,2023-12-28 02:31:30.583891,2
2293,Display,2023-12-28 14:00:13.254403,3
2293,Social,2024-01-03 15:05:05.338820,4
2294,Email,2023-01-31 00:00:00.000000,1
2294,Paid Search,2023-02-01 19:32:55.462774,2
2294,Direct,2023-02-03 13:48:55.809670,3
2295,Display,2023-01-04 00:00:00.000000,1
2295,Paid Search,2023-01-04 03:26:00.897207,2
2296,Direct,2023-06-07 00:00:00.000000,1
2296,Content,2023-06-07 21:59:04.342147,2
2296,Social,2023-06-08 10:41:48.217355,3
2296,Email,2023-06-09 23:42:50.452763,4
2297,Content,2023-02-01 00:00:00.000000,1
2297,Content,2023-02-02 09:58:45.780891,2
2297,Display,2023-02-07 13:18:11.221906,3
2297,Email,2023-02-11 21:44:01.533705,4
2298,Display,2023-07-11 00:00:00.000000,1
2298,Social,2023-07-11 20:16:45.376403,2
2298,Email,2023-07-16 14:37:17.291777,3
2298,Direct,2023-07-17 12:01:44.269629,4
2298,Email,2023-07-24 12:01:44.269629,5
2299,Content,2023-03-29 00:00:00.000000,1
2299,Social,2023-03-29 04:23:14.027038,2
2300,Email,2023-12-29 00:00:00.000000,1
2300,Display,2023-12-30 16:48:15.720859,2
2300,Direct,2024-01-02 08:40:46.590923,3
2300,Email,2024-01-05 04:10:19.529042,4
2300,Email,2024-01-07 18:53:14.440571,5
2300,Social,2024-01-08 21:42:34.384734,6
2301,Email,2023-09-30 00:00:00.000000,1
2302,Display,2023-05-03 00:00:00.000000,1
2302,Paid Search,2023-05-03 08:59:46.017255,2
2302,Email,2023-05-05 05:01:14.347836,3
2303,Content,2023-01-11 00:00:00.000000,1
2303,Content,2023-01-13 01:27:38.121588,2
2303,Email,2023-01-16 06:19:10.711351,3
2303,Direct,2023-01-17 16:34:14.583582,4
2304,Content,2023-06-05 00:00:00.000000,1
2304,Social,2023-06-06 18:13:36.970829,2
2304,Direct,2023-06-08 12:45:23.580575,3
2304,Social,2023-06-10 07:19:06.604437,4
2305,Email,2023-07-10 00:00:00.000000,1
2305,Social,2023-07-13 09:45:01.206241,2
2305,Social,2023-07-15 15:43:22.710833,3
2305,Email,2023-07-16 12:48:11.212767,4
2305,Paid Search,2023-07-17 03:05:31.305045,5
2305,Email,2023-07-17 18:54:43.005842,6
2306,Display,2023-08-29 00:00:00.000000,1
2306,Social,2023-08-29 05:51:22.466364,2
2306,Display,2023-08-31 03:58:39.128357,3
2306,Paid Search,2023-08-31 15:29:51.077486,4
2307,Display,2023-08-10 00:00:00.000000,1
2307,Paid Search,2023-08-10 02:38:20.961336,2
2308,Social,2023-10-22 00:00:00.000000,1
2308,Email,2023-10-24 22:27:44.539310,2
2308,Direct,2023-10-25 02:01:14.587014,3
2309,Display,2023-04-08 00:00:00.000000,1
2309,Display,2023-04-09 23:47:28.407740,2
2309,Paid Search,2023-04-11 17:51:20.118080,3
2310,Social,2023-11-01 00:00:00.000000,1
2310,Content,2023-11-05 02:32:17.912187,2
2310,Paid Search,2023-11-06 04:46:40.858317,3
2311,Display,2023-03-16 00:00:00.000000,1
2311,Display,2023-03-19 15:14:56.864506,2
2311,Social,2023-03-23 00:08:32.502062,3
2311,Email,2023-03-24 00:28:27.651154,4
2312,Social,2023-04-13 00:00:00.000000,1
2313,Paid Search,2023-06-05 00:00:00.000000,1
2314,Display,2023-07-14 00:00:00.000000,1
2314,Email,2023-07-16 04:33:00.403702,2
2314,Email,2023-07-16 10:31:14.148560,3
2315,Social,2023-02-04 00:00:00.000000,1
2316,Social,2023-12-10 00:00:00.000000,1
2316,Display,2023-12-10 15:09:40.030548,2
2316,Display,2023-12-10 16:09:40.030548,3
2316,Social,2023-12-14 22:07:44.540563,4
2317,Display,2023-08-11 00:00:00.000000,1
2317,Content,2023-08-11 08:00:33.185755,2
2317,Email,2023-08-13 03:33:48.755842,3
2317,Social,2023-08-14 10:35:33.245361,4
2317,Email,2023-08-16 04:38:01.939415,5
2317,Email,2023-08-20 12:04:52.145320,6
2317,Paid Search,2023-08-20 23:07:03.082100,7
2318,Display,2023-09-04 00:00:00.000000,1
2318,Social,2023-09-06 21:50:37.199642,2
2319,Social,2023-07-28 00:00:00.000000,1
2319,Email,2023-07-29 14:46:48.207481,2
2319,Email,2023-08-03 01:07:52.318508,3
2320,Display,2023-11-14 00:00:00.000000,1
2320,Email,2023-11-17 10:14:00.547745,2
2320,Email,2023-11-17 11:14:00.547745,3
2320,Social,2023-11-18 07:19:55.746470,4
2321,Display,2023-07-17 00:00:00.000000,1
2321,Content,2023-07-17 14:24:02.155713,2
2321,Email,2023-07-18 13:24:09.474557,3
2321,Paid Search,2023-07-18 14:24:09.474557,4
2321,Social,2023-07-19 12:11:56.202903,5
2322,Paid Search,2023-04-03 00:00:00.000000,1
2323,Content,2023-10-23 00:00:00.000000,1
2323,Email,2023-10-24 00:38:25.778469,2
2323,Display,2023-10-24 15:59:34.389590,3
2324,Content,2023-06-14 00:00:00.000000,1
2324,Social,2023-06-14 19:19:56.980865,2
2324,Social,2023-06-17 17:33:39.680355,3
2325,Display,2023-01-05 00:00:00.000000,1
2325,Social,2023-01-12 00:00:00.000000,2
2325,Email,2023-01-12 18:13:03.833635,3
2325,Paid Search,2023-01-12 20:39:51.315590,4
2326,Display,2023-09-01 00:00:00.000000,1
2327,Direct,2023-09-28 00:00:00.000000,1
2327,Email,2023-09-29 03:54:53.875406,2
2328,Display,2023-10-24 00:00:00.000000,1
2328,Social,2023-10-24 01:00:00.000000,2
2328,Paid Search,2023-10-27 01:40:12.625065,3
2328,Content,2023-10-27 23:27:30.314276,4
2329,Display,2023-05-18 00:00:00.000000,1
2329,Email,2023-05-19 09:39:45.213171,2
2329,Social,2023-05-21 18:07:16.486932,3
2329,Social,2023-05-28 18:07:16.486932,4
2330,Display,2023-05-06 00:00:00.000000,1
2330,Email,2023-05-06 01:22:26.036308,2
2330,Social,2023-05-08 19:26:29.848523,3
2330,Direct,2023-05-09 09:26:15.256006,4
2331,Display,2023-11-20 00:00:00.000000,1
2331,Email,2023-11-20 05:47:29.823261,2
2331,Email,2023-11-21 05:16:41.210723,3
2331,Paid Search,2023-11-21 14:02:15.544128,4
2331,Display,2023-11-23 18:42:12.699055,5
2332,Email,2023-08-07 00:00:00.000000,1
2332,Paid Search,2023-08-07 19:42:42.699721,2
2333,Display,2023-06-11 00:00:00.000000,1
2333,Email,2023-06-11 20:42:23.619941,2
2333,Email,2023-06-12 18:59:28.149783,3
2333,Paid Search,2023-06-14 20:56:36.114935,4
2333,Email,2023-06-16 07:27:28.033479,5
2334,Display,2023-03-28 00:00:00.000000,1
2334,Direct,2023-03-28 14:29:09.263267,2
2334,Email,2023-03-30 21:20:54.219039,3
2335,Direct,2023-07-01 00:00:00.000000,1
2335,Email,2023-07-08 00:00:00.000000,2
2335,Paid Search,2023-07-09 01:01:26.133342,3
2336,Email,2023-04-12 00:00:00.000000,1
2336,Paid Search,2023-04-15 03:17:42.382902,2
2337,Display,2023-12-31 00:00:00.000000,1
2337,Direct,2024-01-01 08:04:57.679461,2
2338,Content,2023-03-22 00:00:00.000000,1
2338,Social,2023-03-22 15:38:47.798366,2
2338,Content,2023-03-22 16:42:34.361867,3
2338,Content,2023-03-24 13:13:09.435277,4
2338,Direct,2023-03-24 20:05:34.652236,5
2338,Direct,2023-03-25 16:25:51.457054,6
2339,Content,2023-09-14 00:00:00.000000,1
2339,Paid Search,2023-09-15 06:19:57.558882,2
2340,Direct,2023-04-23 00:00:00.000000,1
2340,Email,2023-04-25 23:52:22.075513,2
2340,Display,2023-04-27 08:53:41.109672,3
2341,Social,2023-08-24 00:00:00.000000,1
2341,Paid Search,2023-08-24 09:33:19.221501,2
2341,Direct,2023-08-24 12:28:53.161932,3
2341,Direct,2023-08-28 10:05:43.165749,4
2342,Paid Search,2023-03-26 00:00:00.000000,1
2343,Content,2023-04-15 00:00:00.000000,1
2343,Content,2023-04-15 13:05:22.618240,2
2343,Social,2023-04-21 13:17:47.726084,3
2343,Social,2023-04-21 22:45:58.124861,4
2343,Social,2023-04-23 13:17:26.024727,5
2344,Content,2023-08-17 00:00:00.000000,1
2344,Email,2023-08-17 02:17:20.609839,2
2345,Email,2023-03-23 00:00:00.000000,1
2345,Content,2023-03-23 07:51:21.735256,2
2345,Paid Search,2023-03-24 13:29:44.616379,3
2345,Display,2023-03-27 02:26:11.111760,4
2345,Email,2023-03-27 04:50:32.486067,5
2345,Direct,2023-03-28 12:31:04.581479,6
2346,Email,2023-03-02 00:00:00.000000,1
2346,Content,2023-03-03 08:17:06.531016,2
2346,Display,2023-03-06 02:12:26.192728,3
2346,Direct,2023-03-06 07:42:11.520635,4
2347,Display,2023-06-06 00:00:00.000000,1
2347,Display,2023-06-06 22:21:33.540143,2
2347,Direct,2023-06-07 21:13:48.062230,3
2348,Social,2023-12-24 00:00:00.000000,1
2348,Paid Search,2023-12-24 09:04:10.740744,2
2349,Direct,2023-08-06 00:00:00.000000,1
2349,Social,2023-08-08 21:29:59.062906,2
2349,Display,2023-08-13 07:16:43.074275,3
2349,Paid Search,2023-08-15 06:52:37.598021,4
2350,Display,2023-10-09 00:00:00.000000,1
2351,Email,2023-11-19 00:00:00.000000,1
2351,Direct,2023-11-20 08:05:00.906208,2
2351,Paid Search,2023-11-20 22:21:19.246077,3
2352,Paid Search,2023-08-04 00:00:00.000000,1
2352,Paid Search,2023-08-06 22:23:11.739233,2
2352,Email,2023-08-07 11:39:29.373161,3
2353,Social,2023-04-18 00:00:00.000000,1
2353,Email,2023-04-18 22:32:22.550093,2
2353,Email,2023-04-18 23:32:22.550093,3
2353,Paid Search,2023-04-22 03:21:05.486426,4
2354,Paid Search,2023-11-12 00:00:00.000000,1
2354,Email,2023-11-15 05:12:06.239362,2
2354,Direct,2023-11-17 15:53:30.162530,3
2354,Paid Search,2023-11-17 17:43:32.265176,4
2355,Content,2023-06-19 00:00:00.000000,1
2355,Direct,2023-06-19 16:03:59.511605,2
2355,Paid Search,2023-06-21 09:06:47.663486,3
2356,Content,2023-07-25 00:00:00.000000,1
2356,Email,2023-07-25 12:06:20.267514,2
2357,Social,2023-12-22 00:00:00.000000,1
2357,Direct,2023-12-27 17:09:42.999645,2
2357,Paid Search,2023-12-29 04:34:18.264887,3
2358,Social,2023-05-05 00:00:00.000000,1
2358,Social,2023-05-07 14:25:40.897121,2
2358,Display,2023-05-07 22:56:42.024444,3
2358,Social,2023-05-12 09:16:23.268651,4
2359,Content,2023-11-20 00:00:00.000000,1
2359,Direct,2023-11-21 18:19:24.274134,2
2360,Content,2023-07-16 00:00:00.000000,1
2360,Social,2023-07-16 12:07:42.106923,2
2360,Paid Search,2023-07-19 00:55:49.046411,3
2361,Display,2023-02-21 00:00:00.000000,1
2361,Display,2023-02-24 22:29:40.984664,2
2361,Content,2023-02-24 23:29:40.984664,3
2361,Paid Search,2023-02-25 18:27:50.199938,4
2361,Email,2023-02-26 22:50:28.472782,5
2361,Direct,2023-02-27 18:37:58.546024,6
2362,Content,2023-03-02 00:00:00.000000,1
2362,Direct,2023-03-03 08:28:30.068330,2
2362,Social,2023-03-04 10:21:05.435294,3
2362,Paid Search,2023-03-05 12:54:02.086744,4
2363,Content,2023-08-16 00:00:00.000000,1
2363,Email,2023-08-18 12:54:13.907137,2
2363,Email,2023-08-18 14:33:23.471781,3
2364,Display,2023-03-04 00:00:00.000000,1
2364,Social,2023-03-04 03:07:29.248860,2
2364,Social,2023-03-06 05:56:53.664822,3
2364,Social,2023-03-07 04:15:00.402405,4
2365,Paid Search,2023-06-21 00:00:00.000000,1
2365,Direct,2023-06-25 13:43:31.212280,2
2365,Social,2023-07-02 03:25:21.397518,3
2365,Direct,2023-07-05 18:32:47.715556,4
2365,Display,2023-07-11 22:35:38.227479,5
2366,Content,2023-12-15 00:00:00.000000,1
2366,Content,2023-12-18 15:56:46.171273,2
2366,Display,2023-12-19 17:50:26.352276,3
2366,Social,2023-12-20 14:30:26.136506,4
2366,Social,2023-12-21 01:49:35.352128,5
2366,Social,2023-12-23 02:55:11.733860,6
2366,Direct,2023-12-24 13:02:54.097468,7
2367,Direct,2023-06-04 00:00:00.000000,1
2367,Display,2023-06-04 16:30:13.795185,2
2367,Email,2023-06-07 16:10:24.600155,3
2367,Paid Search,2023-06-09 15:54:25.559328,4
2367,Paid Search,2023-06-16 03:07:45.117970,5
2368,Content,2023-06-30 00:00:00.000000,1
2368,Email,2023-07-01 00:10:52.083493,2
2368,Content,2023-07-02 08:23:51.480661,3
2369,Display,2023-01-29 00:00:00.000000,1
2369,Paid Search,2023-02-02 21:08:20.796855,2
2370,Display,2023-05-16 00:00:00.000000,1
2370,Display,2023-05-17 08:54:22.693781,2
2370,Email,2023-05-18 16:45:40.226174,3
2370,Social,2023-05-24 00:23:37.949931,4
2370,Email,2023-05-27 02:53:55.844047,5
2371,Social,2023-01-22 00:00:00.000000,1
2371,Direct,2023-01-22 22:13:55.558657,2
2372,Email,2023-09-29 00:00:00.000000,1
2373,Display,2023-05-05 00:00:00.000000,1
2373,Email,2023-05-05 12:33:25.014465,2
2374,Content,2023-09-29 00:00:00.000000,1
2374,Paid Search,2023-09-30 21:21:06.694440,2
2374,Display,2023-10-02 08:29:32.598810,3
2375,Content,2023-09-22 00:00:00.000000,1
2376,Content,2023-05-08 00:00:00.000000,1
2376,Social,2023-05-08 07:07:00.667594,2
2376,Paid Search,2023-05-12 12:49:56.076776,3
2377,Display,2023-11-01 00:00:00.000000,1
2378,Social,2023-10-20 00:00:00.000000,1
2378,Content,2023-10-21 23:53:09.559683,2
2379,Display,2023-02-16 00:00:00.000000,1
2379,Email,2023-02-18 20:39:14.632267,2
2379,Content,2023-02-19 05:28:31.874042,3
2379,Social,2023-02-22 09:55:34.229756,4
2380,Email,2023-12-04 00:00:00.000000,1
2380,Email,2023-12-04 19:38:16.825350,2
2380,Direct,2023-12-07 07:56:26.164710,3
2381,Display,2023-10-29 00:00:00.000000,1
2381,Paid Search,2023-10-29 02:07:36.060121,2
2381,Email,2023-10-31 10:52:15.145626,3
2381,Content,2023-10-31 13:13:57.373593,4
2381,Paid Search,2023-11-01 12:32:28.636299,5
2382,Content,2023-07-17 00:00:00.000000,1
2383,Email,2023-11-25 00:00:00.000000,1
2383,Social,2023-11-25 06:22:58.563146,2
2383,Direct,2023-11-26 20:12:30.860790,3
2383,Paid Search,2023-12-02 06:15:04.479596,4
2384,Display,2023-08-05 00:00:00.000000,1
2384,Paid Search,2023-08-12 00:00:00.000000,2
2385,Paid Search,2023-03-14 00:00:00.000000,1
2385,Social,2023-03-17 11:15:38.048135,2
2385,Direct,2023-03-20 22:44:25.129689,3
2386,Content,2023-01-26 00:00:00.000000,1
2386,Display,2023-01-26 14:07:30.287371,2
2386,Direct,2023-01-28 21:57:46.117281,3
2386,Paid Search,2023-01-29 16:50:57.777559,4
2386,Paid Search,2023-01-31 18:44:01.163309,5
2387,Content,2023-04-25 00:00:00.000000,1
2387,Content,2023-04-26 23:04:30.484415,2
2388,Social,2023-04-21 00:00:00.000000,1
2388,Display,2023-04-22 10:38:21.913776,2
2388,Direct,2023-04-22 23:30:52.353874,3
2389,Display,2023-11-29 00:00:00.000000,1
2389,Content,2023-11-29 16:00:18.651280,2
2390,Social,2023-02-05 00:00:00.000000,1
2390,Social,2023-02-05 01:00:00.000000,2
2390,Direct,2023-02-08 13:12:30.177934,3
2391,Paid Search,2023-08-24 00:00:00.000000,1
2391,Direct,2023-08-24 22:42:36.581302,2
2392,Display,2023-04-08 00:00:00.000000,1
2392,Display,2023-04-08 07:18:29.420778,2
2392,Social,2023-04-08 23:12:36.209836,3
2392,Paid Search,2023-04-09 04:37:31.798363,4
2393,Display,2023-12-07 00:00:00.000000,1
2393,Social,2023-12-07 06:45:43.846849,2
2393,Direct,2023-12-08 02:12:11.793777,3
2393,Paid Search,2023-12-11 02:44:56.994075,4
2394,Content,2023-12-09 00:00:00.000000,1
2394,Email,2023-12-09 04:44:49.365962,2
2394,Paid Search,2023-12-10 18:24:58.353056,3
2394,Display,2023-12-15 19:35:32.983434,4
2395,Paid Search,2023-06-13 00:00:00.000000,1
2395,Direct,2023-06-14 05:24:20.103199,2
2396,Email,2023-02-26 00:00:00.000000,1
2396,Paid Search,2023-02-26 23:30:19.010171,2
2396,Content,2023-02-28 20:16:09.167444,3
2396,Email,2023-03-01 03:00:04.762957,4
2396,Email,2023-03-01 14:13:50.166812,5
2396,Paid Search,2023-03-05 11:24:46.452703,6
2396,Social,2023-03-06 00:42:18.181265,7
2397,Display,2023-12-21 00:00:00.000000,1
2398,Display,2023-12-07 00:00:00.000000,1
2399,Content,2023-03-25 00:00:00.000000,1
2400,Paid Search,2023-11-05 00:00:00.000000,1
2400,Email,2023-11-06 04:24:22.452131,2
2400,Paid Search,2023-11-09 18:27:55.705767,3
2401,Paid Search,2023-06-09 00:00:00.000000,1
2402,Social,2023-12-07 00:00:00.000000,1
2402,Email,2023-12-10 10:29:51.284409,2
2402,Direct,2023-12-12 14:06:49.951320,3
2403,Social,2023-12-17 00:00:00.000000,1
2403,Paid Search,2023-12-17 10:49:50.673592,2
2404,Social,2023-12-03 00:00:00.000000,1
2404,Content,2023-12-03 12:05:05.108322,2
2404,Email,2023-12-08 04:38:19.386975,3
2404,Social,2023-12-08 13:53:43.026806,4
2404,Paid Search,2023-12-15 13:53:43.026806,5
2405,Content,2023-02-27 00:00:00.000000,1
2405,Paid Search,2023-03-01 22:49:52.960973,2
2405,Paid Search,2023-03-02 14:15:52.865672,3
2406,Content,2023-07-02 00:00:00.000000,1
2407,Email,2023-05-13 00:00:00.000000,1
2408,Content,2023-02-15 00:00:00.000000,1
2409,Email,2023-03-31 00:00:00.000000,1
2409,Social,2023-03-31 12:27:27.035765,2
2409,Social,2023-04-02 18:48:43.345914,3
2409,Social,2023-04-05 01:33:27.878546,4
2410,Paid Search,2023-11-11 00:00:00.000000,1
2410,Email,2023-11-14 04:22:24.890709,2
2410,Direct,2023-11-16 10:19:47.618172,3
2410,Email,2023-11-20 12:10:37.366070,4
2411,Display,2023-12-17 00:00:00.000000,1
2411,Social,2023-12-18 00:01:04.003910,2
2411,Display,2023-12-20 21:12:59.536273,3
2411,Social,2023-12-21 11:12:39.591590,4
2411,Paid Search,2023-12-24 04:15:57.245906,5
2412,Direct,2023-09-22 00:00:00.000000,1
2412,Paid Search,2023-09-22 23:55:26.243879,2
2413,Email,2023-05-16 00:00:00.000000,1
2413,Social,2023-05-18 23:01:53.436446,2
2414,Email,2023-11-25 00:00:00.000000,1
2414,Display,2023-11-25 11:19:15.886183,2
2414,Content,2023-11-25 21:28:08.253155,3
2414,Content,2023-11-27 13:06:13.252471,4
2415,Direct,2023-01-30 00:00:00.000000,1
2415,Social,2023-01-31 16:54:41.125534,2
2415,Direct,2023-02-07 16:54:41.125534,3
2416,Display,2023-01-30 00:00:00.000000,1
2416,Content,2023-02-02 19:49:08.390309,2
2416,Paid Search,2023-02-07 06:37:00.230413,3
2416,Direct,2023-02-08 11:03:55.532363,4
2416,Paid Search,2023-02-09 10:49:45.521956,5
2417,Social,2023-05-01 00:00:00.000000,1
2417,Display,2023-05-02 23:45:18.054451,2
2417,Social,2023-05-04 05:01:59.648951,3
2417,Direct,2023-05-05 19:06:25.678169,4
2417,Direct,2023-05-08 06:59:30.252128,5
2418,Social,2023-04-02 00:00:00.000000,1
2418,Content,2023-04-05 03:33:45.077256,2
2418,Paid Search,2023-04-07 12:31:56.594811,3
2419,Email,2023-08-14 00:00:00.000000,1
2419,Paid Search,2023-08-16 04:32:27.655592,2
2419,Content,2023-08-19 01:05:05.004344,3
2419,Social,2023-08-20 04:57:26.339840,4
2419,Email,2023-08-21 07:24:17.660806,5
2419,Paid Search,2023-08-21 13:01:53.289872,6
2420,Content,2023-11-02 00:00:00.000000,1
2420,Paid Search,2023-11-04 07:33:38.187485,2
2421,Display,2023-02-13 00:00:00.000000,1
2421,Direct,2023-02-13 03:49:10.284471,2
2421,Email,2023-02-14 02:58:35.233770,3
2422,Content,2023-12-10 00:00:00.000000,1
2422,Paid Search,2023-12-12 23:27:47.436182,2
2423,Social,2023-12-01 00:00:00.000000,1
2423,Email,2023-12-01 21:09:47.303086,2
2424,Email,2023-02-09 00:00:00.000000,1
2425,Display,2023-03-02 00:00:00.000000,1
2425,Email,2023-03-02 01:52:26.763534,2
2426,Display,2023-12-16 00:00:00.000000,1
2426,Direct,2023-12-16 12:54:44.549723,2
2426,Social,2023-12-17 05:31:12.355737,3
2426,Social,2023-12-18 15:48:06.868201,4
2426,Social,2023-12-21 04:29:07.936529,5
2426,Paid Search,2023-12-22 14:33:28.243115,6
2426,Direct,2023-12-28 05:36:32.476478,7
2426,Direct,2024-01-01 11:54:51.112871,8
2427,Display,2023-12-05 00:00:00.000000,1
2428,Display,2023-09-02 00:00:00.000000,1
2428,Social,2023-09-04 00:59:43.332101,2
2429,Paid Search,2023-01-18 00:00:00.000000,1
2429,Paid Search,2023-01-18 01:00:00.000000,2
2430,Content,2023-07-28 00:00:00.000000,1
2430,Email,2023-07-29 08:19:02.140127,2
2431,Content,2023-12-13 00:00:00.000000,1
2431,Social,2023-12-13 17:22:44.478818,2
2431,Direct,2023-12-16 12:39:49.725890,3
2432,Email,2023-11-02 00:00:00.000000,1
2432,Direct,2023-11-05 02:19:20.651378,2
2432,Direct,2023-11-07 20:27:00.502981,3
2433,Content,2023-12-09 00:00:00.000000,1
2434,Social,2023-03-05 00:00:00.000000,1
2434,Social,2023-03-06 17:38:26.803408,2
2434,Paid Search,2023-03-08 12:06:01.673585,3
2435,Display,2023-09-04 00:00:00.000000,1
2435,Social,2023-09-05 14:12:07.814442,2
2436,Display,2023-08-02 00:00:00.000000,1
2437,Content,2023-10-19 00:00:00.000000,1
2438,Display,2023-01-22 00:00:00.000000,1
2438,Display,2023-01-22 01:00:00.000000,2
2438,Email,2023-01-22 18:54:46.913663,3
2438,Email,2023-01-22 20:50:00.341772,4
2438,Email,2023-01-24 09:00:49.244591,5
2438,Paid Search,2023-01-27 11:49:31.038840,6
2438,Content,2023-01-29 05:14:51.958401,7
2439,Content,2023-09-30 00:00:00.000000,1
2439,Social,2023-09-30 03:24:30.226843,2
2439,Social,2023-09-30 11:33:07.538139,3
2439,Email,2023-10-04 22:19:54.306283,4
2440,Email,2023-11-07 00:00:00.000000,1
2440,Email,2023-11-14 00:00:00.000000,2
2440,Email,2023-11-16 18:44:41.585538,3
2440,Direct,2023-11-16 19:44:41.585538,4
2440,Paid Search,2023-11-19 12:12:53.724578,5
2440,Direct,2023-11-23 19:33:01.674198,6
2441,Social,2023-04-16 00:00:00.000000,1
2441,Social,2023-04-16 15:36:11.036220,2
2441,Email,2023-04-23 04:18:30.742582,3
2441,Direct,2023-04-23 09:50:08.794536,4
2442,Content,2023-06-03 00:00:00.000000,1
2442,Content,2023-06-05 20:42:22.108183,2
2442,Email,2023-06-06 15:49:27.235375,3
2442,Display,2023-06-07 06:35:35.027785,4
2442,Social,2023-06-07 23:21:12.951208,5
2442,Email,2023-06-10 00:05:19.247239,6
2443,Display,2023-06-26 00:00:00.000000,1
2443,Content,2023-06-28 09:13:25.471062,2
2443,Paid Search,2023-06-28 22:28:23.684208,3
2443,Social,2023-07-01 03:44:00.830570,4
2444,Paid Search,2023-11-12 00:00:00.000000,1
2444,Social,2023-11-13 09:34:43.245218,2
2444,Content,2023-11-14 03:03:23.590891,3
2444,Paid Search,2023-11-15 07:40:05.100076,4
2445,Content,2023-08-23 00:00:00.000000,1
2445,Email,2023-08-24 06:34:15.354469,2
2445,Social,2023-08-25 16:35:49.127627,3
2446,Email,2023-10-11 00:00:00.000000,1
2447,Content,2023-12-19 00:00:00.000000,1
2447,Display,2023-12-21 00:14:15.972575,2
2447,Email,2023-12-21 05:29:47.237832,3
2448,Content,2023-11-25 00:00:00.000000,1
2449,Display,2023-02-23 00:00:00.000000,1
2449,Social,2023-02-23 03:23:56.225181,2
2449,Paid Search,2023-02-23 23:21:57.119646,3
2450,Email,2023-10-31 00:00:00.000000,1
2450,Social,2023-10-31 05:34:31.861895,2
2451,Display,2023-01-24 00:00:00.000000,1
2452,Social,2023-06-13 00:00:00.000000,1
2452,Content,2023-06-15 04:54:46.109252,2
2452,Content,2023-06-18 22:56:53.368650,3
2452,Email,2023-06-20 23:12:14.494002,4
2452,Content,2023-06-22 00:59:25.455021,5
2452,Email,2023-06-22 01:59:25.455021,6
2452,Email,2023-06-23 09:56:30.273596,7
2452,Paid Search,2023-06-28 20:49:34.109956,8
2453,Paid Search,2023-01-19 00:00:00.000000,1
2453,Content,2023-01-19 05:52:32.856827,2
2453,Social,2023-01-19 11:26:21.851955,3
2453,Direct,2023-01-21 22:33:07.759004,4
2453,Social,2023-01-26 07:04:42.909429,5
2454,Paid Search,2023-04-07 00:00:00.000000,1
2454,Direct,2023-04-07 12:54:58.203160,2
2454,Paid Search,2023-04-08 09:51:24.707433,3
2454,Direct,2023-04-11 12:11:51.161715,4
2455,Email,2023-11-05 00:00:00.000000,1
2455,Email,2023-11-07 07:23:09.914322,2
2456,Display,2023-08-10 00:00:00.000000,1
2456,Paid Search,2023-08-10 15:49:23.873070,2
2457,Content,2023-11-20 00:00:00.000000,1
2458,Social,2023-07-08 00:00:00.000000,1
2458,Social,2023-07-10 04:36:27.936405,2
2458,Content,2023-07-14 08:48:05.741100,3
2459,Display,2023-03-23 00:00:00.000000,1
2459,Email,2023-03-23 13:43:31.267755,2
2459,Direct,2023-03-24 04:59:11.266277,3
2460,Social,2023-12-10 00:00:00.000000,1
2460,Email,2023-12-13 22:38:42.621794,2
2461,Display,2023-01-01 00:00:00.000000,1
2461,Social,2023-01-07 12:07:21.433847,2
2462,Paid Search,2023-02-28 00:00:00.000000,1
2462,Social,2023-02-28 04:14:08.869562,2
2463,Display,2023-07-29 00:00:00.000000,1
2463,Social,2023-07-31 22:45:55.642834,2
2464,Display,2023-12-31 00:00:00.000000,1
2464,Social,2023-12-31 04:11:28.382140,2
2464,Email,2023-12-31 19:14:38.742431,3
2464,Direct,2024-01-01 11:40:00.449691,4
2464,Email,2024-01-05 03:50:05.527615,5
2465,Email,2023-12-09 00:00:00.000000,1
2465,Direct,2023-12-09 04:58:25.094613,2
2465,Display,2023-12-12 09:22:13.218498,3
2465,Email,2023-12-12 12:15:57.365979,4
2466,Email,2023-01-05 00:00:00.000000,1
2466,Content,2023-01-05 11:36:07.102120,2
